"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"72793024233","2020-10-02T02:32:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","54","56",,"BC:3 FG:2 |FG |",,,"93",,"SCT:04 1","29.66","5.00","55","350",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09510/02/20 02:32:02 SPECI KSEA 021032Z 35003KT 5SM BCFG SCT001 13/12 A3013 RMK AO2 T01330122 (TL)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T02:40:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","54","56",,"FG:2 |FG |",,,"93",,"BKN:07 1","29.66","0.50","55","340",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12510/02/20 02:40:02 SPECI KSEA 021040Z 34003KT 1/2SM R16L/2800VP6000FT FG BKN001 13/12 A3013 RMK AO2 TWR VIS 4 T01330122 $ (TL)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T02:51:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","54","55",,"BC:3 FG:2 |FG |",,,"94",,"FEW:02 1","29.66","4.00","54","010",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10510/02/20 02:51:02 SPECI KSEA 021051Z 01003KT 4SM R16L/1800VP6000FT BCFG FEW001 13/12 A3013 RMK AO2 $ (TL)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","54","56","0.00","BC:3 FG:2 |FG |",,,"93","30.14","FEW:02 1","29.66","4.00","55","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12210/02/20 02:53:02 METAR KSEA 021053Z 00000KT 4SM R16L/2000VP6000FT BCFG FEW001 13/12 A3013 RMK AO2 SLP208 T01330122 $ (TL)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T03:08:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","53","54",,"FG:2 |FG |",,,"97",,"BKN:07 1","29.66","0.50","53","010",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12910/02/20 03:08:02 SPECI KSEA 021108Z 01004KT 1/2SM R16L/2400VP6000FT FG BKN001 12/12 A3013 RMK AO2 TWR VIS 1 1/2 T01220117 $ (TL)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T03:50:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","55","57",,"FG:2 |FG |",,,"94",,"VV:09 1","29.66","0.25","56","020",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10310/02/20 03:50:02 SPECI KSEA 021150Z 02004KT 1/4SM R16L/1400V1600FT FG VV001 14/13 A3013 RMK AO2 $ (TL)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","56","57","0.00","FG:2 |FG |","-0.00","2","96","30.14","VV:09 1","29.66","0.25","56","030",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13810/02/20 03:53:02 METAR KSEA 021153Z 03004KT 1/4SM R16L/1400V1800FT FG VV001 14/13 A3013 RMK AO2 SLP208 T01390133 10161 20122 52001 $ (TL)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T04:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56","57",,"||FG","-0.00","2","96","30.14","1","29.65","0.25","56","030",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672793 31004 90304 10139 20133 30039 40208 52001 741// 91153 333 10222 20122 555 90212=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T04:08:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","56","57",,"FG:2 |FG |",,,"96",,"VV:09 1","29.66","0.25","56","030",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11310/02/20 04:08:02 SPECI KSEA 021208Z 03004KT 1/4SM R16L/1800V2400FT FG VV001 14/13 A3013 RMK AO2 T01390133 $ (TL)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T04:21:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","56","57",,"FG:2 |FG |",,,"96",,"VV:09 1","29.66","0.25","56","020",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11310/02/20 04:21:02 SPECI KSEA 021221Z 02005KT 1/4SM R16L/0800V1200FT FG VV001 14/13 A3013 RMK AO2 T01390133 $ (TL)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T04:43:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","56","57",,"FG:2 |FG |",,,"96",,"VV:09 1","29.66","0.25","56","010",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11310/02/20 04:43:02 SPECI KSEA 021243Z 01005KT 1/4SM R16L/1400V2800FT FG VV001 14/13 A3013 RMK AO2 T01390133 $ (TL)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","56","57","0.00","FG:2 |FG |",,,"96","30.15","VV:09 1","29.66","0.25","56","010",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12010/02/20 04:53:02 METAR KSEA 021253Z 01004KT 1/4SM R16L/1400V3500FT FG VV001 14/13 A3013 RMK AO2 SLP210 T01390133 $ (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T05:07:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","56","57",,"FG:2 |FG |",,,"96",,"VV:09 1","29.67","0.25","56","030",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12510/02/20 05:07:02 SPECI KSEA 021307Z 03003KT 1/4SM R16L/1400V1800FT FG VV001 14/13 A3014 RMK AO2 TWR VIS 1/4 T01390133 $ (LC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T05:24:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","56","57",,"FG:2 |FG |",,,"96",,"VV:09 1","29.67","0.25","56","030",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12310/02/20 05:24:02 SPECI KSEA 021324Z 03004KT 1/4SM R16L/1600V3500FT FG VV001 14/13 A3014 RMK AO2 TWR VIS 1/4 T01390133 (LC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T05:39:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","56","57",,"FG:2 |FG |",,,"96",,"VV:09 1","29.67","0.25","56","010",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12310/02/20 05:39:02 SPECI KSEA 021339Z 01004KT 1/4SM R16L/1000V1600FT FG VV001 14/13 A3014 RMK AO2 TWR VIS 1/4 T01390133 (LC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T05:48:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","55","57",,"FG:2 |FG |",,,"94",,"VV:09 1","29.67","0.12","56","360",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11310/02/20 05:48:02 SPECI KSEA 021348Z 36004KT 1/8SM R16L/1200V2400FT FG VV001 14/13 A3014 RMK AO2 TWR VIS 1/4 (LC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","56","57","0.00","FG:2 |FG |",,,"96","30.15","VV:09 1","29.67","0.12","56","350",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11810/02/20 05:53:02 METAR KSEA 021353Z 35004KT 1/8SM R16L/1000V2400FT FG VV001 14/13 A3014 RMK AO2 SLP211 T01390133 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T06:00:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","56","57",,"FG:2 |FG |",,,"96",,"VV:09 1","29.67","0.12","56","010",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11110/02/20 06:00:02 SPECI KSEA 021400Z 01005KT 1/8SM R16L/1000V1200FT FG VV001 14/13 A3014 RMK AO2 T01390133 (LC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","56","57","0.00","FG:2 |FG |","-0.01","3","96","30.16","VV:09 1","29.67","0.12","56","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12410/02/20 06:53:02 METAR KSEA 021453Z 00000KT 1/8SM R16L/0600V0800FT FG VV001 14/13 A3014 RMK AO2 SLP212 T01390133 53003 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","57","58","0.00","FG:2 |FG |",,,"97","30.16","VV:09 1","29.68","0.12","57","360",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11810/02/20 07:53:02 METAR KSEA 021553Z 36003KT 1/8SM R16L/0800V2000FT FG VV001 14/14 A3015 RMK AO2 SLP214 T01440139 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T08:25:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","58","58",,"FG:2 |FG |",,,"100",,"VV:09 1","29.68","0.12","58","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11110/02/20 08:25:02 SPECI KSEA 021625Z VRB03KT 1/8SM R16L/1200V2400FT FG VV001 14/14 A3015 RMK AO2 T01440144 (LC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T08:35:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","57","58",,"FG:2 |FG |",,,"97",,"VV:09 1","29.68","0.12","57","350",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11110/02/20 08:35:02 SPECI KSEA 021635Z 35003KT 1/8SM R16L/1000V1400FT FG VV001 14/14 A3015 RMK AO2 T01440139 (LC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T08:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","57","57",,"FG:2 |FG |",,,"100",,"VV:09 1","29.68","0.12","57","310",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11810/02/20 08:51:02 SPECI KSEA 021651Z 31003KT 1/8SM R16L/1000V3000FT FG VV001 14/14 A3015 RMK AO2 SFC VIS 1/4 FIBI (LC)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","58","58","0.00","FG:2 |FG |",,,"100","30.16","VV:09 1","29.68","0.12","58","330",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13010/02/20 08:53:02 METAR KSEA 021653Z 33003KT 1/8SM R16L/1200V3000FT FG VV001 14/14 A3015 RMK AO2 SFC VIS 1/4 SLP215 T01440144 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T09:47:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","57","59",,"FG:2 |FG |",,,"94",,"OVC:08 1","29.68","0.25","58","280",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11510/02/20 09:47:02 SPECI KSEA 021747Z 28003KT 1/4SM R16L/3500VP6000FT FG OVC001 15/14 A3015 RMK AO2 SFC VIS 1/2 (LC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","57","59","0.00","FG:2 |FG |","-0.01","1","93","30.17","OVC:08 1","29.68","0.25","58","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15010/02/20 09:53:02 METAR KSEA 021753Z 00000KT 1/4SM R16L/3500VP6000FT FG OVC001 15/14 A3015 RMK AO2 SFC VIS 1/2 SLP216 T01500139 10156 20133 51002 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T10:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57","59",,"||FG","-0.01","1","93","30.17","1","29.67","0.25","58","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08672793 31004 80000 10150 20139 30046 40216 51002 741// 91753 333 10161 20133 555 90218=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T10:20:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","58","59",,"BR:1 ||",,,"96",,"OVC:08 2","29.69","1.00","58","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10610/02/20 10:20:02 SPECI KSEA 021820Z 00000KT 1SM R16L/P6000FT BR OVC002 15/14 A3016 RMK AO2 T01500144 (LC)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","58","62","0.00","BR:1 ||",,,"86","30.17","BKN:07 4","29.68","1.00","60","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12710/02/20 10:53:02 METAR KSEA 021853Z 00000KT 1SM R16L/P6000FT BR BKN004 17/14 A3015 RMK AO2 SFC VIS 1 1/2 SLP216 T01670144 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T11:00:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","58","63",,"HZ:7 |FU |HZ",,,"84",,"BKN:07 6","29.68","1.00","60","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12010/02/20 11:00:02 SPECI KSEA 021900Z VRB03KT 1SM R16L/P6000FT HZ BKN006 17/14 A3015 RMK AO2 SFC VIS 1 1/2 T01720144 (LC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T11:16:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","58","62",,"BR:1 ||",,,"86",,"SCT:04 6","29.68","2.00","60","270",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10710/02/20 11:16:02 SPECI KSEA 021916Z 27004KT 2SM BR SCT006 17/14 A3015 RMK AO2 TWR VIS 2 1/2 T01670144 (LC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","58","64","0.00","HZ:7 |FU |HZ",,,"81","30.16","FEW:02 7","29.67","2.00","60","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11410/02/20 11:53:02 METAR KSEA 021953Z VRB04KT 2SM HZ FEW007 18/14 A3014 RMK AO2 TWR VIS 2 1/2 SLP213 T01780144 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T12:32:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","58","68",,"HZ:7 |FU |HZ",,,"70",,"CLR:00","29.66","3.00","62","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09010/02/20 12:32:02 SPECI KSEA 022032Z 00000KT 3SM HZ CLR 20/14 A3013 RMK AO2 T02000144 (LC)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","58","67","0.00","HZ:7 |FU |HZ","+0.02","8","73","30.15","CLR:00","29.66","6.00","62","260",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10310/02/20 12:53:02 METAR KSEA 022053Z 26003KT 6SM HZ CLR 19/14 A3013 RMK AO2 SLP209 T01940144 58007 (LC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.11","58","70","0.00",,,,"66","30.12","CLR:00","29.64","10.00","63","250",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09510/02/20 13:53:02 METAR KSEA 022153Z 25005KT 10SM CLR 21/14 A3011 RMK AO2 SLP201 T02110144 (RS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","58","72","0.00",,,,"61","30.11","CLR:00","29.63","9.00","64","270",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09410/02/20 14:53:02 METAR KSEA 022253Z 27006KT 9SM CLR 22/14 A3010 RMK AO2 SLP198 T02220144 (RS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","58","72","0.00",,"+0.04","6","61","30.11","CLR:00","29.62","10.00","64","270",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11310/02/20 15:53:02 METAR KSEA 022353Z 27005KT 10SM CLR 22/14 A3009 RMK AO2 SLP195 T02220144 10228 20150 56013 (RS)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T16:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58","72",,,"+0.04","6","61","30.11",,"29.61","9.94","64","270",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072793 32966 02705 10222 20144 30026 40195 56013 92353 333 10228 20122 555 90300=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","58","71","0.00",,,,"63","30.10","CLR:00","29.62","10.00","63","290",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09010/02/20 16:53:01 METAR KSEA 030053Z 29005KT 10SM CLR 22/14 A3009 RMK AO2 SLP193 T02170144","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","55","67","0.00",,,,"66","30.10","CLR:00","29.61","10.00","60","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09010/02/20 17:53:01 METAR KSEA 030153Z 00000KT 10SM CLR 19/13 A3008 RMK AO2 SLP193 T01940128","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","55","66","0.00",,"+0.01","5","68","30.10","CLR:00","29.62","10.00","60","330",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09610/02/20 18:53:01 METAR KSEA 030253Z 33003KT 10SM CLR 19/13 A3009 RMK AO2 SLP193 T01890128 55003","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","55","64","0.00",,,,"73","30.10","CLR:00","29.62","10.00","59","360",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09210/02/20 19:53:02 METAR KSEA 030353Z 36004KT 10SM CLR 18/13 A3009 RMK AO2 SLP194 T01780128 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","56","62","0.00",,,,"80","30.11","CLR:00","29.62","10.00","59","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09210/02/20 20:53:02 METAR KSEA 030453Z 00000KT 10SM CLR 17/13 A3009 RMK AO2 SLP195 T01670133 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","56","59","0.00",,"-0.01","3","90","30.11","CLR:00","29.62","10.00","57","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09810/02/20 21:53:02 METAR KSEA 030553Z 00000KT 10SM CLR 15/13 A3009 RMK AO2 SLP196 T01500133 53002 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
"72793024233","2020-10-02T22:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56","59",,,"-0.01","3","90","30.11",,"29.61","9.94","57","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN06472793 32966 00000 10150 20133 30026 40196 53002 90553 555 90306=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-05-17"
